Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label,score_interesse,relacao_valor,propensao_esg,ESG_Label_Predito,faixa_propensao,categoria_produto,vence_em_dias,produtos_esg,valor_em_caixa,Renda Fixa,Multimercado,ETF,Renda Variável,Caixa,ValorEmCaixa
56,12696.074226482415,9,30477976.876155585,10,0,EUA,2.0,1,9,5,5,0,0,0,0,7,218882.49985989317,0,45,0.0071816608289861535,0.11778274359864055,0,0.11778274359864055,Multimercado,373,0,14096946.351278456,0.1370466092315292,0.009557328512520879,0.016272950299724732,0.2998420893158269,0.5372810226403983,14096946.351278456
21,12982.935931685413,32,35733246.706587024,9,0,Alemanha,13.75,1,13,4,4,1,1,1,1,7,14360.638084059921,1,52,0.00040188449149593247,0.7294982489731999,1,0.7294982489731999,Renda Variável,898,0,2245699.854027619,0.04922373757759684,0.09778116377492459,0.17777241209231484,0.036410095200520555,0.6388125913546432,2245699.854027619
23,8554.465190573024,4,17319268.44307632,3,0,Brasil,5.0,0,1,1,1,0,0,0,1,0,0.0,0,1,0.0,0.11834695256067991,0,0.11834695256067991,Multimercado,726,0,8273365.641206787,0.03979539502526173,0.23690345995330853,0.16579773010696724,0.24450791216996698,0.3129955027444955,8273365.641206787
62,8478.152140710376,50,21426343.49918095,14,2,Alemanha,13.75,1,12,4,4,1,1,0,0,7,97957.57432441635,0,48,0.004571828588313835,0.3165189639762042,0,0.3165189639762042,Multimercado,935,1,873733.9485860666,0.2298130986726029,0.15900687016798154,0.094677994500214,0.2397624124840492,0.2767396241751524,873733.9485860666
49,15848.797418380469,82,19084565.870779973,15,0,Brasil,13.75,0,7,2,1,0,0,0,0,3,0.0,0,14,0.0,0.11187089298330694,0,0.11187089298330694,Renda Fixa,285,0,6875778.11927378,0.3255975556733853,0.23269333903483086,0.0983508510051703,0.13351229464376105,0.20984595964285258,6875778.11927378
69,11788.560182834799,5,15574452.658751318,2,1,Alemanha,2.0,0,1,2,2,1,0,0,0,0,0.0,0,2,0.0,0.11353008660560981,0,0.11353008660560981,Renda Variável,1083,0,5958785.88280257,0.039756316261991304,0.12370673898744407,0.17627257575513366,0.29647955695612693,0.363784812039304,5958785.88280257
47,8875.918282940438,20,35498107.16946071,14,0,EUA,13.75,0,4,2,2,0,1,0,0,1,0.0,0,8,0.0,0.11770440004627025,0,0.11770440004627025,Renda Variável,1197,0,2463820.8463757983,0.13407484058593375,0.252976279891153,0.010087470365161489,0.09239049882578902,0.5104709103319627,2463820.8463757983
64,10517.974793241923,87,35758401.09169292,16,2,Brasil,5.0,1,8,3,4,1,0,1,0,4,115183.82213452343,0,24,0.003221168044342841,0.3363887455770451,0,0.3363887455770451,Renda Fixa,922,0,2460769.1249297825,0.049101636669777717,0.04510632002409206,0.028776183937588518,0.09473466495325081,0.7822811944152909,2460769.1249297825
52,7957.623653173571,75,13439296.422014967,7,1,Alemanha,2.0,0,1,3,4,0,0,0,0,0,0.0,0,3,0.0,0.11175283186580065,0,0.11175283186580065,Multimercado,432,0,6751995.8737379555,0.12419229086070548,0.24601010191973727,0.0616008791173573,0.045718391166216295,0.5224783369359837,6751995.8737379555
57,11731.265677352332,37,24606639.463047773,4,1,Brasil,13.75,1,8,5,5,0,1,0,1,6,100342.48708395592,1,40,0.004077862121594453,0.7897302524206326,1,0.7897302524206326,Caixa,417,1,1899796.9883379303,0.33210533763958017,0.14280008590770654,0.07287685411712555,0.11092631863502861,0.3412914037005592,1899796.9883379303
69,15326.513230657874,22,37077033.410213105,18,1,Brasil,13.75,0,5,3,2,1,0,0,0,3,0.0,0,15,0.0,0.11242941057298812,0,0.11242941057298812,ETF,843,0,4422380.880451002,0.013938710716382597,0.22380110182177146,0.19748935551901037,0.08892418714268444,0.47584664480015115,4422380.880451002
33,11889.317329622954,58,38482719.372664645,5,1,Brasil,13.75,1,11,3,2,0,1,1,0,8,235577.84341366825,1,33,0.006121652552947005,0.7890177489072663,1,0.7890177489072663,Renda Variável,52,1,1069204.0680020207,0.25888545763118714,0.07212664120433339,0.029492377038514664,0.18134672351936262,0.45814880060660224,1069204.0680020207
30,21454.533774701536,68,20363272.02647768,6,1,Brasil,13.75,0,2,2,1,0,0,0,0,2,0.0,0,4,0.0,0.11157032831030432,0,0.11157032831030432,Renda Fixa,1031,1,4460108.565754555,0.0239346380804653,0.14584710216525099,0.060620776140028365,0.01221981797573186,0.7573776656385235,4460108.565754555
67,13685.438272196006,93,18118463.96332023,7,0,Brasil,13.75,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0.11352283738823445,0,0.11352283738823445,Caixa,689,1,8005853.2294984935,0.17061836386453738,0.2198376835143542,0.16558998567146146,0.09307758459551752,0.35087638235412943,8005853.2294984935
59,12919.817791368849,44,11154985.693981746,15,2,EUA,13.75,0,7,3,2,0,0,1,1,3,0.0,1,21,0.0,0.572302056840016,1,0.572302056840016,ETF,792,0,11158321.201065836,0.18962112747134025,0.1451265629873195,0.15687093639882163,0.0014119807879468093,0.5069693923545718,11158321.201065836
47,8366.791476136777,34,38355286.20888449,1,1,Brasil,13.75,0,0,1,2,0,0,1,0,0,0.0,0,0,0.0,0.19344340175641547,0,0.19344340175641547,Caixa,333,0,12456272.539738439,0.1606040153912611,0.13743063963325647,0.13096334204551283,0.0018930893596067254,0.5691089135703629,12456272.539738439
36,11045.866212629333,77,5721144.035869965,4,1,Brasil,13.75,0,7,2,2,0,1,0,0,3,0.0,0,14,0.0,0.11245053264576436,0,0.11245053264576436,Multimercado,237,0,5068299.594224975,0.25495418937193576,0.2431983355606043,0.06571034858890515,0.24608988521138292,0.19004724126717187,5068299.594224975
34,8883.94462786523,42,23197384.746148523,1,1,Brasil,13.75,1,11,3,4,0,0,0,1,7,232100.48132569538,1,33,0.010005458540268106,0.7565234766073302,1,0.7565234766073302,Renda Fixa,64,1,14082014.503110163,0.3894653540852301,0.04870470621281355,0.02355538368128294,0.2249447676201445,0.31332978840052894,14082014.503110163
36,3337.4190863835047,9,11309185.198070368,11,1,Brasil,13.75,0,3,3,2,0,1,0,0,2,0.0,0,9,0.0,0.12250096259521764,0,0.12250096259521764,ETF,594,1,3610131.18426953,0.10691992172397616,0.14253050575113269,0.19670930895944508,0.22324224405093407,0.33059801951451195,3610131.18426953
45,15897.04888851523,106,11167541.531008387,18,2,EUA,13.75,1,13,5,5,1,1,0,1,9,160602.5540908643,1,65,0.014381190279323027,0.7934546145106772,1,0.7934546145106772,ETF,534,1,1209564.8302876756,0.24390761216941473,0.24671237487194625,0.05028528253364209,0.10609045774643426,0.3530042726785627,1209564.8302876756
43,9954.197777799076,95,16204693.809173776,14,1,EUA,13.75,0,5,2,1,0,0,0,0,3,0.0,0,10,0.0,0.11202550198745083,0,0.11202550198745083,Multimercado,1125,0,13875219.97670835,0.14199141939805757,0.25357604620585017,0.1689272974397544,0.20977305601238216,0.22573218094395564,13875219.97670835
54,8958.399702666775,7,39951729.503268026,11,1,Alemanha,13.75,1,11,3,2,1,0,1,0,8,118623.81833429445,1,33,0.00296917847712732,0.7817850916006838,1,0.7817850916006838,Multimercado,1094,1,8097618.633371508,0.39980026968387405,0.03548203440765606,0.1790016435779449,0.0769606283492713,0.30875542398125366,8097618.633371508
43,12842.280135833858,68,2208102.6105244844,10,0,Brasil,13.75,0,2,1,1,0,0,0,0,0,0.0,0,2,0.0,0.11158410830943427,0,0.11158410830943427,Multimercado,1059,0,5271338.163822313,0.38039872285191034,0.2550458742625019,0.08817993308809008,0.09282039085940731,0.1835550789380903,5271338.163822313
40,14049.998208886067,19,23145887.30995922,17,2,Brasil,13.75,0,7,2,1,0,1,0,1,5,0.0,0,14,0.0,0.2261758424752669,0,0.2261758424752669,Renda Fixa,986,0,13471764.73685741,0.03736114880190158,0.0036460217279157044,0.1701661304239188,0.1687453160106807,0.6200813830355832,13471764.73685741
26,10716.900668374885,106,3312060.599830734,4,1,Alemanha,13.75,1,9,4,5,1,0,0,1,7,45957.813486303894,1,36,0.013875893337446566,0.5228739707769331,1,0.5228739707769331,Renda Variável,781,0,11636410.727244793,0.3894383945081818,0.25666763138180904,0.055807397993021236,0.20988638473316465,0.08820019138382318,11636410.727244793
29,11989.593329563926,94,6189287.991320854,15,0,EUA,5.0,0,4,2,3,1,0,0,0,2,0.0,0,8,0.0,0.11380162654654126,0,0.11380162654654126,Caixa,152,0,12486823.30328382,0.29530854126559275,0.07943049789707242,0.17798222546907727,0.07971805954616197,0.3675606758220956,12486823.30328382
18,14984.749629257612,31,17588122.041498218,16,0,Brasil,13.75,0,1,1,2,1,0,0,0,1,0.0,0,1,0.0,0.12143788566913916,0,0.12143788566913916,Renda Fixa,51,0,4385859.396735884,0.39693787612359605,0.1734505790598748,0.12719326317634025,0.20378531185063545,0.09863296978955349,4385859.396735884
18,10559.22562156021,35,20423300.65254419,13,1,Brasil,13.75,0,4,2,1,1,0,0,1,1,0.0,0,8,0.0,0.1220852689161752,0,0.1220852689161752,Renda Fixa,360,0,13102404.95429262,0.3083802639238913,0.002888790941957664,0.03887444026704421,0.2887479376306921,0.3611085672364147,13102404.95429262
64,13209.334967053335,57,10359108.410497315,9,2,Alemanha,2.0,0,2,2,3,0,1,1,0,0,0.0,0,4,0.0,0.19792315023046622,0,0.19792315023046622,Caixa,658,0,9746937.474320786,0.05157341614347893,0.2194478073223192,0.15730941341666788,0.14815086692937918,0.42351849618815485,9746937.474320786
51,5363.021526443399,85,12665120.663667902,11,0,EUA,5.0,0,5,1,1,0,1,0,1,2,0.0,0,5,0.0,0.1552327906469483,0,0.1552327906469483,ETF,457,0,11070499.833586575,0.3001874978007418,0.1294684619616519,0.1827384662800007,0.12213216875632056,0.26547340520128504,11070499.833586575
49,7034.724006289006,61,3487811.140034763,11,1,Brasil,13.75,1,14,3,2,1,1,1,0,8,269140.901803466,0,42,0.07716611187688092,0.36404349466703584,0,0.36404349466703584,Caixa,526,0,4687020.230186223,0.29065104631279176,0.2537400305828953,0.11408595407115402,0.06974979677230388,0.27177317226085507,4687020.230186223
65,14422.159112321615,31,12135759.155931579,6,0,EUA,13.75,0,6,3,4,0,0,1,0,4,0.0,0,18,0.0,0.2697312007217472,0,0.2697312007217472,Multimercado,181,0,3675987.7156587588,0.06669431066062041,0.16665600067945932,0.1520745879354236,0.10684461018171737,0.5077304905427793,3675987.7156587588
42,6825.765443330806,83,38662671.990827955,1,1,Brasil,13.75,0,2,3,4,1,0,0,0,2,0.0,0,6,0.0,0.1156713455173215,0,0.1156713455173215,ETF,960,1,6123314.584658922,0.3012691164292134,0.25039704383699396,0.1589594783743355,0.15864615183992392,0.13072820951953312,6123314.584658922
57,12936.550188453184,95,37788848.19308254,6,1,Brasil,13.75,0,6,2,1,1,0,0,1,5,0.0,0,12,0.0,0.32277112845256717,0,0.32277112845256717,Renda Fixa,214,0,8628615.710439863,0.2699090389469913,0.18349938564945822,0.15748087672297978,0.2832322447242545,0.10587845395631623,8628615.710439863
62,11412.00487121171,53,13401782.82257803,13,2,Brasil,2.0,0,5,2,1,0,0,0,0,4,0.0,0,10,0.0,0.11160912717107536,0,0.11160912717107536,Caixa,1070,0,9990137.691686861,0.39777760026072806,0.22376091103287674,0.09088428290210115,0.07822580443000439,0.20935140137428965,9990137.691686861
18,10542.130949919085,32,22838448.911787674,5,1,Brasil,13.75,0,0,1,1,1,0,0,0,1,0.0,0,0,0.0,0.1124602628737872,0,0.1124602628737872,Renda Fixa,1152,0,7469970.31214501,0.24749582801360473,0.22439296024266223,0.14798852272688054,0.06943898114278459,0.31068370787406796,7469970.31214501
33,8686.148924129087,66,36384719.690526664,15,2,Brasil,2.0,1,11,3,2,0,1,0,1,6,156555.71249721252,1,33,0.004302787255914658,0.7413410100485179,1,0.7413410100485179,Renda Fixa,191,1,10483264.585156018,0.1658438429906417,0.07399770624977625,0.10970610844473568,0.2881757726115514,0.362276569703295,10483264.585156018
56,15637.360072421503,59,257291.06740945802,18,1,Brasil,13.75,1,8,5,5,1,1,1,1,5,209070.24594757118,1,40,0.8125794473673144,0.7907223885427509,1,0.7907223885427509,Caixa,1053,1,10625265.26561913,0.38156601773636223,0.1731751971094225,0.08293193733475726,0.18175317366677307,0.18057367415268488,10625265.26561913
22,18919.56461807934,116,32429235.9778003,14,0,Brasil,2.0,0,4,1,1,0,0,0,0,3,0.0,0,4,0.0,0.11205479407840631,0,0.11205479407840631,Renda Fixa,1192,0,9991451.71152478,0.2511366130436429,0.2621589954769244,0.03316252430280338,0.22058101892778292,0.23296084824884633,9991451.71152478
39,13200.768650400778,10,37935298.41602887,15,1,EUA,13.75,1,10,4,3,1,1,1,0,7,268642.7673688525,1,40,0.00708160398110216,0.6974606548604942,1,0.6974606548604942,Renda Variável,1010,0,3767075.930402806,0.13945284399056623,0.26366294449731775,0.18180762849504173,0.2489087189446694,0.1661678640724049,3767075.930402806
46,13289.962862691269,2,3662116.115998947,5,1,Alemanha,13.75,0,0,1,1,0,0,0,1,0,0.0,1,0,0.0,0.528033796929838,1,0.528033796929838,Renda Variável,39,1,6695481.006262322,0.008418267412985347,0.11541229395163882,0.08298226854956325,0.024537093373325214,0.7686500767124873,6695481.006262322
20,9270.677480570024,66,6466292.964456513,4,2,Brasil,13.75,1,11,5,4,1,0,0,0,8,265781.24194640596,1,55,0.04110256097346244,0.6357371824741973,1,0.6357371824741973,Renda Fixa,479,0,11486457.427187206,0.30265582736953844,0.09746823062621507,0.04791310173087837,0.14544399162803603,0.40651884864533205,11486457.427187206
29,7215.611072702481,60,38430244.6478265,2,2,Brasil,13.75,0,1,3,2,1,0,0,0,0,0.0,0,3,0.0,0.11933445217749057,0,0.11933445217749057,ETF,763,0,13304534.714689525,0.04781047274701118,0.19619025192033546,0.04845915120460545,0.04203065334023674,0.6655094707878111,13304534.714689525
43,11841.044380775302,88,21506230.344177447,7,0,Alemanha,13.75,0,3,3,3,0,0,1,1,3,0.0,1,9,0.0,0.5564742242158599,1,0.5564742242158599,ETF,474,1,7518065.753237158,0.36946775293518,0.23354830563801632,0.048417652573211914,0.18729414710515246,0.1612721417484393,7518065.753237158
33,8105.001408167696,17,577723.4125242308,10,0,Brasil,5.0,0,4,2,2,0,0,0,0,2,0.0,0,8,0.0,0.11169132685231709,0,0.11169132685231709,ETF,911,0,14801874.304994978,0.38455666939772293,0.01064066151503854,0.0004947087074276046,0.2861196195732805,0.31818834080653036,14801874.304994978
68,4909.559486736713,96,10312703.63055353,16,0,EUA,13.75,0,0,2,2,0,0,0,0,1,0.0,0,0,0.0,0.11213313791132197,0,0.11213313791132197,ETF,526,0,2621515.118726283,0.0945685393963772,0.028029616556161995,0.08764382989713185,0.016876053630951026,0.772881960519378,2621515.118726283
54,15213.783249462329,16,18003247.534011696,10,2,EUA,5.0,0,3,2,3,1,1,0,0,1,0.0,0,6,0.0,0.12209692166841928,0,0.12209692166841928,Renda Variável,268,0,3366462.2211761023,0.04512215050147859,0.2336195989338034,0.17813751741524633,0.08223140629897431,0.4608893268504973,3366462.2211761023
39,15408.667153007333,16,27719427.35188046,18,2,Brasil,13.75,0,1,2,1,0,0,0,0,1,0.0,0,2,0.0,0.11208291600241828,0,0.11208291600241828,ETF,1133,0,6911808.849313827,0.23812801244460766,0.1310397758180797,0.0050292836745438945,0.2999044604145503,0.3258984676482184,6911808.849313827
46,8564.644908187624,46,29329083.521690615,17,1,EUA,13.75,0,3,2,3,1,0,0,1,1,0.0,0,6,0.0,0.3019360176970967,0,0.3019360176970967,Caixa,771,0,7631599.937793917,0.08549271932443753,0.2002944484206431,0.1913194953861499,0.0016462482847990122,0.5212470885839704,7631599.937793917
31,12975.857285116977,39,39816906.30188899,13,1,EUA,2.0,0,7,2,1,0,1,0,0,4,0.0,0,14,0.0,0.1327830461414055,0,0.1327830461414055,ETF,411,0,6367732.20041195,0.21673595655161093,0.246109051200152,0.03582460517162298,0.04186677626924231,0.45946361080737175,6367732.20041195
45,16007.809071167067,117,11507572.863356523,1,1,Brasil,13.75,0,3,3,3,0,0,0,0,1,0.0,0,9,0.0,0.11238025727211337,0,0.11238025727211337,Caixa,650,0,6456524.442607015,0.16568186201043766,0.22704077603502437,0.1437748640884878,0.024231385930989467,0.43927111193506063,6456524.442607015
22,12820.106748247515,31,21533421.873720326,1,1,Brasil,13.75,0,0,3,2,0,0,0,0,1,0.0,0,0,0.0,0.11176799984145915,0,0.11176799984145915,Renda Variável,640,0,7309272.10506791,0.3168101501910472,0.24291534910500728,0.15706567810522645,0.2292189910185445,0.05398983158017456,7309272.10506791
64,7227.381415605067,107,21337608.678905603,15,0,Brasil,13.75,0,0,2,3,0,0,0,1,0,0.0,0,0,0.0,0.11986750156820858,0,0.11986750156820858,Caixa,68,0,4803175.561849986,0.3999446144832952,0.1541640101607352,0.1470230984084822,0.2252788035034125,0.07358947344407474,4803175.561849986
66,11068.426347051605,88,16231753.925295027,1,1,Brasil,13.75,0,0,3,4,0,0,0,0,0,0.0,0,0,0.0,0.11190076241827329,0,0.11190076241827329,Caixa,973,0,1965015.730829322,0.18272178558603902,0.04733172613367901,0.06783512124148504,0.23327544436838313,0.46883592267041385,1965015.730829322
47,17307.237680167964,1,6774784.134758384,6,0,Brasil,2.0,0,4,1,1,0,0,0,0,3,0.0,0,4,0.0,0.1121114417749537,0,0.1121114417749537,Renda Fixa,818,0,14341673.916553436,0.274006981050723,0.14205246940156963,0.14076246329503583,0.23245688906769313,0.2107211971849784,14341673.916553436
63,12988.106574420452,11,39098487.96172187,13,0,Brasil,13.75,1,13,3,4,1,1,0,1,8,265217.6495880508,1,39,0.006783322236511588,0.7344428461731926,1,0.7344428461731926,Caixa,876,1,11925008.937123675,0.13672212103601997,0.2889865468215331,0.09459484405083303,0.25056608399846203,0.22913040409315188,11925008.937123675
69,14156.528412731222,119,34134154.29479678,1,2,Brasil,13.75,1,13,5,5,1,0,0,1,7,93402.03832930424,0,65,0.0027363219485774686,0.35067166897172214,0,0.35067166897172214,Renda Fixa,42,0,12223732.03079638,0.3450005924798958,0.09163606152631601,0.030439428512776034,0.23186375614172552,0.3010601613392867,12223732.03079638
22,13366.516877476457,85,19938337.801486544,5,1,Alemanha,5.0,0,3,2,1,0,0,0,0,3,0.0,0,6,0.0,0.11166399767178277,0,0.11166399767178277,ETF,764,0,5475018.552942933,0.014781058177994756,0.12578127642803658,0.0401859548995041,0.14506393156719305,0.6741877789272716,5475018.552942933
29,8577.954568086987,4,24133784.45313435,9,1,Brasil,13.75,0,4,2,2,1,0,0,0,1,0.0,0,8,0.0,0.13934906490679205,0,0.13934906490679205,Caixa,669,0,6058860.758678397,0.19740895396634062,0.2296304377511138,0.0052059044650077935,0.22364531909376353,0.3441093847237743,6058860.758678397
33,9516.61912286943,71,9098169.531850895,17,1,Brasil,13.75,0,1,3,3,1,0,0,0,0,0.0,0,3,0.0,0.11759433662023462,0,0.11759433662023462,Caixa,226,0,14037713.078318011,0.07071017497490151,0.02279201874112272,0.06639407354960701,0.17928494783465673,0.660818784899712,14037713.078318011
43,13355.460628206969,26,21756044.94496596,16,1,Brasil,2.0,1,13,3,4,0,1,0,0,8,131277.72365503473,1,39,0.006034080089144624,0.6304300464990956,1,0.6304300464990956,Multimercado,774,1,14593728.093129573,0.07073734181027413,0.22711415264913265,0.14559789902238637,0.1099567722128334,0.44659383430537347,14593728.093129573
43,15267.487120081632,111,27801855.623527817,8,1,Brasil,13.75,0,6,3,2,0,0,0,1,4,0.0,0,18,0.0,0.11766333967187642,0,0.11766333967187642,ETF,477,0,14139370.349131577,0.21319828731699753,0.08226380075969517,0.19380965693414332,0.25097239222118195,0.259755862767982,14139370.349131577
65,16399.61980367153,50,20611529.465179686,17,1,Brasil,5.0,0,1,2,2,0,0,0,1,0,0.0,0,2,0.0,0.11650447242307178,0,0.11650447242307178,Caixa,361,0,9639360.130750373,0.12311963752726905,0.0801982120330967,0.02671163909423968,0.23641190502747372,0.5335586063179208,9639360.130750373
38,8567.577820927227,12,39611503.9716918,15,1,Brasil,13.75,0,4,1,1,1,0,0,0,3,0.0,0,4,0.0,0.1900328274285661,0,0.1900328274285661,Caixa,583,0,3641496.3345287386,0.18360200492205944,0.1747269864372504,0.0706561741837515,0.05204743717907945,0.5189673972778592,3641496.3345287386
56,13732.482138708774,95,24457552.83334657,1,1,Brasil,5.0,0,6,2,1,0,0,0,0,4,0.0,0,12,0.0,0.11249462698967527,0,0.11249462698967527,Multimercado,239,0,9074995.277656214,0.12226397436309155,0.07658614186278148,0.036299704146367254,0.007328538027438647,0.757521641600321,9074995.277656214
53,16748.176446875907,81,14845238.76656084,12,0,EUA,2.0,0,6,3,4,1,0,0,0,5,0.0,0,18,0.0,0.11309689891551224,0,0.11309689891551224,Renda Fixa,606,0,8836709.972431947,0.182027579392987,0.19234648792677075,0.15217743429325026,0.09479245255380565,0.37865604583318635,8836709.972431947
50,8051.67291884791,97,30888359.584357366,5,1,Alemanha,13.75,0,3,2,2,1,0,0,0,2,0.0,0,6,0.0,0.17669501387179196,0,0.17669501387179196,ETF,98,0,13623619.169301543,0.11436806732260957,0.27265548536922407,0.18391675944689612,0.12113024910365151,0.3079294387576187,13623619.169301543
47,17946.988543199095,75,6826795.838149865,6,1,Brasil,13.75,0,3,2,1,0,0,0,0,1,0.0,0,6,0.0,0.11153422735576453,0,0.11153422735576453,Multimercado,865,0,4675717.359163503,0.32142051688470324,0.12139027224705878,0.022800279764521925,0.052307267688625876,0.4820816634150902,4675717.359163503
54,18555.763309376758,92,15386787.390113598,1,1,Brasil,13.75,0,0,3,2,0,1,0,0,0,0.0,1,0,0.0,0.15180905973969913,0,0.15180905973969913,ETF,843,0,3010998.271646125,0.22313124085528507,0.28306602332276853,0.18071730911374573,0.25653788182022824,0.05654754488797242,3010998.271646125
40,22500.345358486644,96,13884888.425599657,1,1,Brasil,5.0,0,0,2,2,1,1,0,0,0,0.0,0,0,0.0,0.22115853593035736,0,0.22115853593035736,ETF,193,0,3987839.2966173226,0.06457333380864942,0.2826788242332535,0.05429858905848006,0.010074175953710051,0.5883750769459068,3987839.2966173226
27,12923.733763319979,65,17277965.73336001,10,1,EUA,13.75,0,7,1,1,1,0,0,0,5,0.0,0,7,0.0,0.11329424698279099,0,0.11329424698279099,Renda Fixa,653,0,3647932.4997994974,0.0033832362171253294,0.06227072312492917,0.04461269221889411,0.14508567561539357,0.7446476728236578,3647932.4997994974
22,12945.698705049794,47,31273375.238889765,10,0,Brasil,13.75,0,3,3,3,1,0,0,0,3,0.0,0,9,0.0,0.11275604073108143,0,0.11275604073108143,Renda Fixa,20,0,9726117.900587304,0.006997774830504478,0.12953598024758792,0.011326879592221518,0.01664322114101825,0.8354961441886679,9726117.900587304
53,15307.977556469272,92,19372079.556214664,3,1,Alemanha,13.75,1,13,5,5,1,1,1,1,8,32036.921024896514,1,65,0.001653767695830632,0.7937478073455134,1,0.7937478073455134,Renda Variável,368,1,12186682.345700169,0.1686760427896219,0.2970341862628967,0.01609365558759477,0.16099117150708137,0.3572049438528053,12186682.345700169
51,15191.210692197667,53,31762637.86613585,17,2,Brasil,2.0,0,5,3,4,0,0,0,1,2,0.0,0,15,0.0,0.1711030413396385,0,0.1711030413396385,Multimercado,748,1,5522330.522509188,0.12564745936602426,0.03854726777557101,0.013844952517166798,0.13909477215295524,0.6828655481882827,5522330.522509188
69,16505.467443982423,106,23063791.236563236,19,0,Brasil,13.75,0,6,2,1,0,0,0,0,5,0.0,0,12,0.0,0.11217527575179204,0,0.11217527575179204,Multimercado,414,0,2647017.545961225,0.10484447174849545,0.14260596683657453,0.08928244186943596,0.23404565838670788,0.4292214611587861,2647017.545961225
48,15136.132721860415,71,13689356.691955639,11,1,Brasil,13.75,0,0,3,2,0,0,0,0,1,0.0,0,0,0.0,0.11187691752000152,0,0.11187691752000152,ETF,178,0,5147031.157245647,0.24917028392355203,0.12956350808304037,0.1317287776419225,0.2069025028356381,0.28263492751584707,5147031.157245647
27,11575.752363847845,2,32401049.959902063,18,1,Alemanha,13.75,0,0,3,3,0,0,0,0,0,0.0,0,0,0.0,0.11348977426686994,0,0.11348977426686994,Renda Variável,190,0,8198829.022854529,0.3252793652540239,0.24299834048736357,0.03688414792470698,0.25318660891413564,0.14165153741977,8198829.022854529
36,16887.98848389401,106,9539203.925418133,2,0,EUA,13.75,0,1,1,1,1,1,0,1,1,0.0,0,1,0.0,0.15813358955193832,0,0.15813358955193832,Renda Variável,1058,0,9967626.08088611,0.02535195395326553,0.04862570820057336,0.043527770391987235,0.1633039561486627,0.7191906113055112,9967626.08088611
49,7714.983401229098,24,8983075.362193821,9,1,Brasil,13.75,0,3,3,4,0,0,0,0,2,0.0,0,9,0.0,0.11160491058631138,0,0.11160491058631138,ETF,474,0,8247430.2124183215,0.043989440319151196,0.06645302069544531,0.034579371813090655,0.24673113507163794,0.6082470321006749,8247430.2124183215
18,12023.409346901506,4,20185071.93295288,17,1,Brasil,13.75,0,6,1,1,0,0,0,0,3,0.0,0,6,0.0,0.1120469401742487,0,0.1120469401742487,Renda Fixa,316,0,3851697.6454541413,0.14749841431769095,0.05266598568671664,0.1613116731610437,0.2157406581887273,0.4227832686458214,3851697.6454541413
22,18254.942464199197,108,10441361.346023936,14,1,Brasil,2.0,0,3,3,2,0,0,0,0,2,0.0,0,9,0.0,0.11194895601856288,0,0.11194895601856288,Renda Variável,804,0,13770363.693901027,0.1765946152957789,0.04998895820614894,0.02743597813170571,0.2338502617513081,0.5121301866150584,13770363.693901027
62,6999.014007518723,19,373390.5276991407,4,2,Brasil,2.0,0,4,3,3,0,0,0,0,1,0.0,0,12,0.0,0.1116526812160708,0,0.1116526812160708,Multimercado,1106,0,6567751.25607072,0.15809204709231955,0.07733610539438067,0.01468102290481721,0.1802031399132575,0.569687684695225,6567751.25607072
21,9290.097372011347,26,25935418.116679072,17,0,EUA,13.75,0,1,2,2,1,0,0,0,0,0.0,0,2,0.0,0.14456472733078918,0,0.14456472733078918,Renda Fixa,539,1,6885090.634616002,0.2554546428818908,0.1584662609625297,0.007343351789176134,0.2158728509266221,0.3628628934397813,6885090.634616002
33,14686.989164309165,75,20448641.920681197,17,0,EUA,13.75,0,2,2,3,1,1,1,0,1,0.0,1,4,0.0,0.5660582541699822,1,0.5660582541699822,Caixa,533,1,14510810.996026993,0.034886121694651176,0.21206769756957794,0.008030070169829484,0.12051448966989547,0.6245016208960459,14510810.996026993
41,13575.64789294461,40,17826257.401581515,12,2,EUA,13.75,0,2,2,1,0,1,0,0,1,0.0,1,4,0.0,0.5426678891225011,1,0.5426678891225011,Renda Variável,126,0,13025643.389214374,0.197891274474661,0.11409273956933727,0.10933456433837918,0.02549461681417019,0.5531868048034523,13025643.389214374
33,8499.89836937502,50,38679070.89958643,18,1,Alemanha,13.75,0,2,3,2,0,0,0,0,2,0.0,0,6,0.0,0.11588107872425862,0,0.11588107872425862,ETF,232,0,12094231.299910752,0.3246978088731381,0.13386879944884644,0.018797046623250525,0.1249756144284084,0.39766073062635654,12094231.299910752
19,10335.223989079437,43,22852255.36667692,3,1,Brasil,13.75,0,6,3,2,0,0,0,0,5,0.0,0,18,0.0,0.1119998277627988,0,0.1119998277627988,Multimercado,993,0,2741182.5509680547,0.3713836705721775,0.2377180440769469,0.04448532118615498,0.05202012050270518,0.29439284366201535,2741182.5509680547
