Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label,score_interesse,relacao_valor,propensao_esg,ESG_Label_Predito,faixa_propensao,categoria_produto,vence_em_dias,produtos_esg,valor_em_caixa,Renda Fixa,Multimercado,ETF,Renda Variável,Caixa,ValorEmCaixa
68,11770.91835671159,91,308362.0721846212,11,0,EUA,5.0,0,2,2,3,0,0,1,0,0,0.0,0,4,0.0,0.1219011924174191,0,Baixa,Multimercado,902,0,59287.45276888422,0.06892420762642551,0.006269307758665221,0.10427889499116916,0.10875545300208316,0.711772136621657,59287.45276888422
31,14192.267698828682,59,1212952.199140991,6,1,EUA,13.75,1,8,5,5,1,0,0,0,5,35857.427549324246,0,40,0.029562086628501693,0.3358713634399844,0,Baixa,ETF,161,0,49708.92124742834,0.17331844612595704,0.25219780571282335,0.037447465819156346,0.04052187296814551,0.4965144093739178,49708.92124742834
29,6642.042533885365,81,959454.9330380834,5,1,Brasil,13.75,1,8,4,5,0,0,1,0,6,22037.931972371996,0,32,0.02296919661811842,0.15958815688624092,0,Baixa,Renda Variável,164,0,37930.46974416371,0.036299534860203854,0.015130444556637535,0.14935456425524485,0.06560339889421135,0.7336120574337024,37930.46974416371
59,9030.454518277062,84,18507.498074377007,15,0,Alemanha,5.0,0,5,2,2,1,0,0,0,4,0.0,0,10,0.0,0.09998567980431607,0,Baixa,Renda Variável,117,0,92477.26309123445,0.03943597697108645,0.08600922677635514,0.08303745738651797,0.06648282065327582,0.7250345182127647,92477.26309123445
37,11536.011710713865,95,1951664.0269049772,6,1,Brasil,13.75,1,10,5,5,1,0,0,1,6,59491.02369041902,0,50,0.03048218975607822,0.2404605802139542,0,Baixa,Renda Variável,420,1,45842.374708687326,0.079742754402213,0.1803268994102716,0.18306019981727864,0.2076692210992178,0.349200925271019,45842.374708687326
67,19591.549170634822,26,705673.4532801855,16,1,Brasil,13.75,0,7,2,2,0,1,0,0,5,0.0,0,14,0.0,0.10436121298099142,0,Baixa,ETF,973,0,67602.62506592514,0.22072084608448828,0.1569546103590734,0.07006586481049884,0.16019562762957518,0.3920630511163643,67602.62506592514
41,11544.749846344968,31,523826.74174572947,18,2,EUA,13.75,0,1,3,3,0,0,0,0,0,0.0,0,3,0.0,0.08383743378160176,0,Baixa,Renda Variável,300,0,37985.356487373036,0.11008549431696474,0.14000629066541395,0.17207345067947233,0.19145457222997772,0.3863801921081712,37985.356487373036
60,16340.889054646526,99,452661.48203026433,1,2,Brasil,13.75,0,2,2,3,1,0,0,1,2,0.0,0,4,0.0,0.10159953196020012,0,Baixa,Caixa,891,0,42201.25315690053,0.12840723845611043,0.1436041128697184,0.0075189463327620006,0.2505130516922576,0.4699566506491515,42201.25315690053
51,12154.22067513727,73,326043.6333854,3,1,Brasil,13.75,0,2,1,1,0,0,0,0,2,0.0,0,2,0.0,0.08379593255917323,0,Baixa,Multimercado,159,0,120022.5764507672,0.11898837453988631,0.17279145066960885,0.10147435002969346,0.1745652123587322,0.43218061240207917,120022.5764507672
42,10065.365450249727,69,1998282.7816708547,3,1,EUA,13.75,0,7,1,2,1,0,0,0,4,0.0,0,7,0.0,0.10218112023263488,0,Baixa,Renda Variável,389,0,88253.13601070803,0.0821694088592778,0.025056294322065065,0.008827326239566391,0.04028074754385421,0.8436662230352365,88253.13601070803
67,11013.102303542239,52,597267.8410843937,7,1,EUA,5.0,0,4,1,2,1,0,0,0,1,0.0,0,4,0.0,0.13362098217039456,0,Baixa,ETF,1176,0,39006.14801342657,0.0967239988111996,0.1930906787957326,0.10087974978110477,0.028513087363491518,0.5807924852484716,39006.14801342657
46,11326.321151884475,112,816971.8594763204,14,1,Brasil,13.75,0,5,1,1,1,0,0,1,2,0.0,0,5,0.0,0.09262639371296033,0,Baixa,Multimercado,266,0,147250.08636656695,0.15872412134902683,0.2153221142824289,0.002002314264451699,0.017913501119981624,0.606037948984111,147250.08636656695
56,14414.582955842954,72,1743998.273194397,18,0,EUA,13.75,0,0,2,2,1,0,0,0,0,0.0,0,0,0.0,0.0924711600953111,0,Baixa,Multimercado,485,0,115328.3175211913,0.34708815371569274,0.05855136621700477,0.07483777297402337,0.2608889262968662,0.25863378079641286,115328.3175211913
48,17498.445070306218,21,1287356.1320503275,15,1,Brasil,2.0,0,4,2,2,0,1,1,0,3,0.0,1,8,0.0,0.5929147126825162,1,Média,Renda Fixa,48,0,136394.05589097735,0.19337917800110796,0.09808054304623856,0.08391036272933435,0.24938776457206338,0.37524215165125574,136394.05589097735
64,13438.723390745285,16,743701.8793730923,13,1,EUA,5.0,1,11,5,5,0,1,0,0,8,58792.39411225731,0,55,0.07905360560364728,0.33625701532490243,0,Baixa,Renda Fixa,836,0,71936.56115858635,0.3201946578181926,0.1604265925322239,0.13612937951813253,0.033479097617407395,0.3497702725140436,71936.56115858635
60,16748.31071496702,51,1797673.5874884676,19,1,Brasil,5.0,0,4,2,2,0,1,0,1,3,0.0,0,8,0.0,0.24654454732617626,0,Baixa,Caixa,877,1,111564.64171189067,0.03880072301800222,0.004582457363456816,0.1717339825519588,0.11253377829351352,0.6723490587730687,111564.64171189067
67,8140.841049481258,16,1501951.1624050643,2,2,Alemanha,13.75,1,9,4,4,1,0,0,1,6,58498.44739392686,0,36,0.038948276022489126,0.1820604827330461,0,Baixa,Renda Fixa,363,0,76940.09167449383,0.28893484246250617,0.15113168914581665,0.051424450329758155,0.115247435437861,0.39326158262405797,76940.09167449383
40,10341.477964743877,18,463522.0100079823,7,0,EUA,13.75,0,0,3,3,1,0,0,0,0,0.0,0,0,0.0,0.10801888423729339,0,Baixa,Caixa,263,0,39189.88133451831,0.29307209564925085,0.06642431872249906,0.17387717518496681,0.17532082756126768,0.2913055828820157,39189.88133451831
61,9102.789863169333,47,1291040.5992538417,13,1,Brasil,13.75,0,5,1,1,0,0,0,0,4,0.0,0,5,0.0,0.08416978531194162,0,Baixa,ETF,16,0,8023.725816227276,0.20069292476186226,0.28739704088888013,0.06428680347680907,0.26217025729474625,0.1854529735777024,8023.725816227276
55,13257.77836349941,56,1845573.011601879,4,1,EUA,5.0,1,8,5,5,1,1,0,1,4,51101.78838339186,1,40,0.027688831800919054,0.8598807931289952,1,Alta,Renda Variável,153,1,55421.80383336584,0.3704310365465529,0.028738869565858336,0.1539383820638701,0.030523486178024892,0.41636822564569376,55421.80383336584
37,10564.166459282345,28,997957.148116321,6,1,EUA,13.75,0,6,2,3,1,0,0,0,3,0.0,1,12,0.0,0.43882358039440095,0,Média,Multimercado,585,0,61250.21882320727,0.23742478845999782,0.10461825710383411,0.1151843369637837,0.12303560807756693,0.4197370093948174,61250.21882320727
40,14919.091748136781,82,1469888.6816350177,18,0,Brasil,13.75,0,0,3,4,1,0,0,0,1,0.0,0,0,0.0,0.10605461041310445,0,Baixa,ETF,1090,0,139492.4075377363,0.37875277217519665,0.14901916651917577,0.008357670090552194,0.14213307011974732,0.32173732109532804,139492.4075377363
62,8275.993153470234,78,1942496.4505384269,19,1,Alemanha,13.75,0,3,3,2,1,0,0,0,2,0.0,0,9,0.0,0.0944569289844676,0,Baixa,Renda Fixa,89,0,54557.363633923786,0.32062764267345367,0.025972501321666397,0.16372167076799282,0.05269586906357573,0.4369823161733114,54557.363633923786
69,12172.123893285127,56,1383924.1403814736,15,0,Alemanha,13.75,0,6,1,1,0,0,0,1,5,0.0,0,6,0.0,0.1493789618339216,0,Baixa,Renda Fixa,720,0,123065.55014054089,0.04245537716132275,0.22211007655324835,0.059247293550974536,0.175629135423313,0.5005581173111414,123065.55014054089
33,14747.431644049026,112,213852.99263450044,3,2,Brasil,2.0,1,10,3,2,1,0,1,1,7,80431.03608825234,1,30,0.37610256931568103,0.8643031812376533,1,Alta,Multimercado,302,0,10630.861865312649,0.14034797041934013,0.01986935883350648,0.05139726179792179,0.2681807681303759,0.5202046408188556,10630.861865312649
67,3738.7888998375583,37,496673.5063532658,17,2,Brasil,13.75,0,3,1,1,0,0,0,0,1,0.0,0,3,0.0,0.08357044037569213,0,Baixa,Multimercado,824,0,148761.16675429547,0.00010954703803682797,0.18930638865714391,0.06453949114315156,0.19679712772178906,0.5492474454398786,148761.16675429547
59,20486.525229320814,104,1194241.9103118714,16,0,Brasil,13.75,0,3,3,2,1,0,0,0,3,0.0,0,9,0.0,0.09241823308573738,0,Baixa,ETF,826,0,140229.91047152365,0.2011418479056467,0.16155660924611226,0.06071494316737556,0.2456801412374959,0.3309064584433695,140229.91047152365
25,10867.392460480498,16,558356.0725900931,13,0,Brasil,5.0,1,12,3,4,1,1,0,1,7,73045.79305600697,1,36,0.13082272374049805,0.8042049817778132,1,Alta,Renda Variável,157,1,16254.047774606104,0.1938533495040416,0.05332125637690074,0.19386372310982997,0.03678789995236272,0.522173771056865,16254.047774606104
67,3899.840345295308,85,1915507.9937243883,8,0,Brasil,13.75,0,7,3,2,0,0,0,0,3,0.0,0,21,0.0,0.08372531782491503,0,Baixa,Caixa,224,0,47543.402199865675,0.30034897386889603,0.07838907268041893,0.1060509139208315,0.15909607596415476,0.3561149635656988,47543.402199865675
38,12632.375594307145,65,816650.5477041259,14,0,Brasil,13.75,1,13,4,3,1,1,0,1,8,72386.0989755427,1,52,0.08863768051262948,0.8629982835892601,1,Alta,Caixa,11,1,85604.60987969465,0.13964382307095158,0.1702010624839353,0.07133406204958559,0.2506706909533484,0.36815036144217916,85604.60987969465
18,12133.773871892603,60,919888.5074074065,4,0,Alemanha,5.0,1,12,3,3,0,0,0,1,9,7763.292578620818,1,36,0.008439375072883141,0.792658339632759,1,Alta,Renda Variável,158,1,88868.65852847202,0.06234638165686129,0.24112492669764646,0.0038082697740400963,0.16929950809295083,0.5234209137785013,88868.65852847202
25,11672.422481710028,61,1406188.1660055334,7,0,EUA,13.75,0,3,2,1,0,1,0,0,2,0.0,0,6,0.0,0.10068047720822265,0,Baixa,Caixa,157,0,143528.14776173205,0.26160593886300465,0.004773954659029322,0.08001110890059203,0.08249218080742132,0.5711168167699527,143528.14776173205
46,15964.764451706666,11,1053256.9653703296,10,1,EUA,2.0,0,2,1,2,0,0,0,0,0,0.0,0,2,0.0,0.08382927327553592,0,Baixa,Renda Variável,21,0,91363.47617329976,0.3922244264960426,0.17315497417729134,0.05843914478672561,0.05865191746921824,0.3175295370707222,91363.47617329976
49,14989.779885708223,75,770470.474108649,15,1,Alemanha,13.75,1,12,5,4,0,0,1,1,7,74286.45767252978,1,60,0.09641688260875728,0.8584843479357364,1,Alta,Renda Fixa,792,1,81794.28518205753,0.37970320491972526,0.14448434387541695,0.10840512695558252,0.16618362488643945,0.2012236993628358,81794.28518205753
55,13191.50476409538,66,162509.37155761174,16,1,Brasil,13.75,0,2,2,2,0,0,0,0,2,0.0,0,4,0.0,0.08361867832197106,0,Baixa,ETF,537,0,101357.59731914816,0.14874191689722024,0.282561981260095,0.14989156800341857,0.05833348789783389,0.3604710459414322,101357.59731914816
22,13800.622535786591,32,1196926.723120649,8,1,Brasil,13.75,0,7,1,2,0,0,0,0,4,0.0,0,7,0.0,0.08436409398470303,0,Baixa,ETF,65,0,2702.5603004672525,0.09740062647432023,0.13078703751007803,0.08806815165118448,0.294007084870486,0.3897370994939313,2702.5603004672525
64,11582.566202247654,118,1736484.261280129,2,2,Brasil,5.0,1,8,4,5,1,0,1,1,4,57657.23174241564,1,32,0.0332034098002715,0.8453360951118402,1,Alta,Caixa,940,1,53617.77954107058,0.19208406791281565,0.27306696942792075,0.11285100155788808,0.2769707397370057,0.14502722136436985,53617.77954107058
39,19101.963396960193,19,1374667.259102512,17,2,Brasil,13.75,1,12,4,4,1,1,0,1,8,95368.03080669725,1,48,0.06937530576937942,0.8596474074550892,1,Alta,Renda Variável,13,1,88473.17242529341,0.09084396092005327,0.22524909445128719,0.17690511364105077,0.24465872433986074,0.26234310664774796,88473.17242529341
64,6083.215926568933,56,769175.0699934348,6,1,Brasil,13.75,1,12,3,4,1,1,0,1,7,88463.17433707615,1,36,0.11501030490695222,0.6954640140717051,1,Média,ETF,1022,0,24443.769866925766,0.13080252104454201,0.14702785773125346,0.06394814713557558,0.007768988150904232,0.6504524859377248,24443.769866925766
51,12558.606696863586,5,264174.8686000275,16,0,Brasil,13.75,0,6,2,3,0,1,0,0,5,0.0,0,12,0.0,0.09743522928681293,0,Baixa,Renda Variável,721,0,52323.79888899811,0.013579200565942574,0.012492561362675347,0.04214935444299555,0.13142791733742773,0.8003509662909588,52323.79888899811
18,12260.09852475512,3,1634512.9919394453,2,0,Brasil,13.75,0,4,3,4,1,1,0,0,2,0.0,1,12,0.0,0.5590038630322169,1,Média,Multimercado,712,0,109704.20593286135,0.25686235378763156,0.27204293567810206,0.05010365145029332,0.035396293342929215,0.3855947657410439,109704.20593286135
43,15253.121624258372,28,1884079.2408400974,18,0,Brasil,13.75,1,9,4,4,1,0,1,1,7,60452.74898718214,1,36,0.03208607981591416,0.8608176171132772,1,Alta,Renda Fixa,540,1,69206.95969112906,0.03952353791158263,0.28150043739215586,0.023021975555217056,0.09794713241187215,0.5580069167291724,69206.95969112906
60,8624.584490300404,90,782663.2516845668,11,1,Alemanha,13.75,0,1,2,1,1,0,0,0,1,0.0,1,2,0.0,0.4638024008766333,0,Média,Multimercado,616,0,82866.25206373681,0.3122964955751544,0.19095682092952074,0.16823931969220476,0.04286238607174326,0.28564497773137687,82866.25206373681
27,5025.309590413855,87,1459997.9564762826,12,1,Brasil,13.75,0,3,2,2,1,1,0,0,3,0.0,1,6,0.0,0.10588801181763534,0,Baixa,Multimercado,358,1,52973.22671009219,0.1856961784005754,0.27703448201304426,0.052159349494394935,0.10548949331190136,0.379620496780084,52973.22671009219
47,12627.292064392772,94,827419.2453826038,5,1,Brasil,13.75,0,2,1,2,0,0,0,0,0,0.0,0,2,0.0,0.08389013130244298,0,Baixa,Renda Variável,110,1,16373.213907762678,0.2886422730615199,0.1269631535585418,0.01233580291510752,0.018651027999901114,0.5534077424649297,16373.213907762678
67,13124.921968874416,72,1009511.2083158769,2,0,Brasil,13.75,0,2,2,2,0,0,0,0,0,0.0,0,4,0.0,0.08430918951995425,0,Baixa,Renda Variável,156,0,62736.44276225452,0.3226509402965152,0.19923376007597032,0.09526796592900595,0.17396546521553027,0.20888186848297818,62736.44276225452
35,17958.397637790596,100,1674587.9974266554,18,1,Brasil,5.0,0,2,3,3,0,1,0,0,0,0.0,0,6,0.0,0.10276454073852571,0,Baixa,Renda Variável,1099,0,53859.886942874684,0.14328485551761544,0.017568872617470064,0.005617808697525995,0.1484998431706028,0.6850286199967857,53859.886942874684
34,6918.551814699656,29,176014.44100019563,6,0,Alemanha,13.75,0,5,3,2,1,0,0,1,3,0.0,0,15,0.0,0.5611240259463423,1,Média,Caixa,51,1,145793.23911535798,0.140095664478614,0.23046578512778243,0.12345962306058807,0.026784131044918825,0.4791947962880967,145793.23911535798
43,16618.77506686688,77,1065367.3440855432,1,0,Brasil,13.75,1,14,4,4,1,1,0,0,10,5489.14721804191,1,56,0.005152346837143456,0.8171756789065912,1,Alta,Renda Fixa,1138,1,28889.756705935688,0.2533627176924258,0.09155140199422016,0.03243530990657326,0.17594118896258712,0.4467093814441936,28889.756705935688
25,21469.657456108485,59,437094.3465957327,9,1,Brasil,5.0,1,8,4,3,1,0,0,0,6,37120.59609526023,0,32,0.08492562637504554,0.27256528659724816,0,Baixa,Renda Variável,879,0,109725.83263825173,0.0740484890770015,0.277607946132153,0.14944035962051938,0.058268297274150324,0.4406349078961759,109725.83263825173
64,10488.940449910091,25,686213.8315365671,15,0,Brasil,2.0,0,7,1,1,1,0,0,0,4,0.0,0,7,0.0,0.10047726848175047,0,Baixa,Multimercado,425,0,58781.78068764781,0.3684828206651089,0.08405530837209803,0.012544803511610358,0.08204159998197506,0.4528754674692077,58781.78068764781
57,6836.231122027104,22,1292413.3610381258,8,1,Brasil,13.75,0,5,3,4,1,0,1,1,4,0.0,1,15,0.0,0.5565168858548711,1,Média,Renda Variável,205,1,25511.333994402987,0.3121924475554916,0.13603664072417485,0.0169244783504215,0.16129907247154437,0.3735473608983677,25511.333994402987
66,10372.102534506515,110,64184.54055032824,14,2,Brasil,13.75,1,11,5,4,0,0,0,1,6,79899.34423336496,0,55,1.2448184364937371,0.24884219069922067,0,Baixa,Multimercado,128,0,104585.87364831551,0.1393985024559045,0.12911435438968297,0.023175258593067016,0.28469976199557556,0.42361212256576997,104585.87364831551
29,12056.019869485523,97,1191711.9469565938,4,2,Brasil,13.75,1,8,4,4,0,0,1,0,6,49396.377932849595,1,32,0.041449896184310546,0.6822750590782544,1,Média,ETF,706,1,90551.15188528445,0.07697796087225517,0.28361626490414793,0.08548328772995864,0.2598019464070631,0.2941205400865752,90551.15188528445
44,14255.15150002766,101,574050.0565129619,7,0,EUA,13.75,0,3,2,2,1,0,1,1,3,0.0,1,6,0.0,0.7809396650083641,1,Alta,Caixa,1147,1,136200.18727315692,0.2615522555796187,0.2392564161661418,0.051583259175459056,0.16643209701502765,0.2811759720637528,136200.18727315692
25,9634.421080647811,117,1342273.8780080636,8,1,Brasil,13.75,0,0,2,1,0,0,1,0,1,0.0,0,0,0.0,0.28518357526571264,0,Baixa,Renda Fixa,199,1,77662.8776392537,0.0008548624397236804,0.07242239724899832,0.10852351135670579,0.08957760067289067,0.7286216282816815,77662.8776392537
42,18220.794136589368,71,291746.8903069779,10,1,Brasil,13.75,0,7,2,1,0,0,0,0,5,0.0,0,14,0.0,0.08454863152148062,0,Baixa,Renda Variável,616,0,132159.8914623193,0.014470852073913987,0.18743471300771683,0.1687075487067654,0.004002623946306593,0.6253842622652972,132159.8914623193
63,7541.870739967753,23,1474265.0915941955,18,2,Alemanha,2.0,0,5,1,1,0,1,1,0,3,0.0,0,5,0.0,0.13174765266116903,0,Baixa,Caixa,1053,1,111846.08834735911,0.10901411193767158,0.2337944923496009,0.07160178757918567,0.2947795309774806,0.29081007715606133,111846.08834735911
21,5043.1793913087995,70,1294823.0423283265,18,2,Brasil,13.75,1,11,5,5,0,1,0,1,6,91889.64112892473,1,55,0.0709668944389468,0.8415783921961871,1,Alta,ETF,852,0,125929.68426852408,0.2733076066493021,0.23387532134045647,0.08989938521733226,0.16378317691106825,0.23913450988184093,125929.68426852408
50,16426.84169714927,79,1942771.2474318987,19,0,Brasil,13.75,0,2,2,3,0,0,0,0,0,0.0,0,4,0.0,0.08437034509148504,0,Baixa,Renda Fixa,631,0,56578.1969550872,0.19983053092513514,0.04446515351140375,0.03326195293917518,0.1637128792912998,0.5587294833329861,56578.1969550872
18,2901.5158751752024,79,1823358.3728837145,4,2,Brasil,2.0,1,9,4,3,1,1,1,1,7,10241.883440475707,1,36,0.0056170404983180945,0.8630028518518685,1,Alta,Multimercado,460,1,1759.7256317628005,0.14777892095428116,0.19173618667102604,0.15740335555211493,0.2940513456525625,0.2090301911700153,1759.7256317628005
36,11183.480924509135,40,573772.6977674076,13,0,Brasil,13.75,0,0,2,1,0,0,1,1,0,0.0,0,0,0.0,0.20682374041535823,0,Baixa,Multimercado,918,1,141649.92249468045,0.19925647610076092,0.13875135217981763,0.15940525995421212,0.16224480541883574,0.34034210634637363,141649.92249468045
48,24470.72451683219,98,64359.97972361957,6,1,EUA,13.75,0,4,3,4,1,0,0,0,1,0.0,0,12,0.0,0.09168118102662963,0,Baixa,Caixa,189,0,52372.893703180016,0.07744213618849725,0.0040219926055700015,0.15015468077777555,0.00960144809089144,0.7587797423372658,52372.893703180016
33,11951.825788160275,14,1314183.436612398,13,1,EUA,13.75,1,8,5,5,1,0,1,0,4,40869.493205981096,1,40,0.031098749967950683,0.5961003892265156,1,Média,Caixa,477,1,71428.05942660742,0.1312195522746967,0.054039531818636195,0.01781659861544469,0.1108621075003263,0.6860622097908962,71428.05942660742
31,7516.929397215002,29,1209745.9041192983,16,0,Brasil,13.75,1,12,4,5,1,1,1,0,7,79121.74409129769,1,48,0.06540355162049263,0.8636997430485821,1,Alta,Multimercado,170,1,131477.18041583203,0.11556887979063171,0.2433584979744177,0.1308935669127659,0.18471143503939855,0.3254676202827861,131477.18041583203
65,11770.410144852825,16,64583.24984522767,10,2,EUA,13.75,0,2,3,2,1,0,0,0,2,0.0,0,6,0.0,0.09255369278146831,0,Baixa,Multimercado,825,0,14155.424838584713,0.07037869339925927,0.0786554375622388,0.1876727930861306,0.05300119064401627,0.610291885308355,14155.424838584713
22,11796.796845521865,93,254128.2831131594,9,1,Brasil,13.75,0,2,2,1,1,0,0,1,1,0.0,0,4,0.0,0.12381981126241699,0,Baixa,Multimercado,1064,0,39594.758151935006,0.16057449427508785,0.2628145437054969,0.19057340852526203,0.28229365021397984,0.10374390328017347,39594.758151935006
58,12642.599761412466,87,1173556.3920266114,7,2,Brasil,13.75,1,14,4,4,1,1,1,1,9,76431.38753371593,1,56,0.06512795032693448,0.8684175848331465,1,Alta,Renda Fixa,760,0,66614.40556348264,0.012880642500060092,0.01739447462488314,0.04830834282971861,0.15274453120820264,0.7686720088371355,66614.40556348264
43,14649.051928638479,10,1824536.2554465488,17,2,EUA,5.0,0,5,2,1,0,0,0,0,4,0.0,0,10,0.0,0.0838238965033994,0,Baixa,Renda Fixa,1144,0,82646.2235633383,0.12836567509991115,0.05685078687050422,0.10802227162973044,0.23983897958683023,0.46692228681302395,82646.2235633383
45,7843.555326529043,47,1813935.5502616798,7,2,Brasil,13.75,1,13,4,5,1,1,1,1,8,98390.07263256308,1,52,0.05424118755331837,0.8684405328777941,1,Alta,Renda Variável,1154,0,90756.58261703553,0.22119756629458923,0.2849352002816514,0.008353836680649618,0.2095653351547828,0.27594806158832696,90756.58261703553
19,18750.192220947174,119,311455.25867802894,2,1,EUA,5.0,1,8,5,5,1,1,1,0,6,12075.864217437365,1,40,0.038772263780131364,0.7984517537555323,1,Alta,ETF,141,1,6862.353836972956,0.32234416071259936,0.0024900687360546736,0.036315651766031444,0.026502916648874497,0.61234720213644,6862.353836972956
67,12980.457137490472,4,775302.1533464466,19,1,Brasil,13.75,0,3,2,1,0,0,0,0,2,0.0,0,6,0.0,0.084164606435315,0,Baixa,Multimercado,634,0,88332.64241759626,0.2461482592882701,0.26633514337695685,0.0508503543504147,0.1065020758849498,0.33016416709940855,88332.64241759626
23,14907.176185607215,12,95973.7000608263,1,1,Brasil,13.75,0,5,2,1,0,1,1,0,4,0.0,0,10,0.0,0.10229603944054923,0,Baixa,Multimercado,314,0,56092.28148964276,0.0332131624923671,0.07850803859899759,0.029451269623348833,0.22657434803701032,0.6322531812482761,56092.28148964276
26,9487.40240097743,42,943850.9742622288,2,1,EUA,13.75,0,2,2,2,1,1,0,0,0,0.0,1,4,0.0,0.5236170362932472,1,Média,Renda Fixa,205,1,111209.69814354485,0.33945042841896783,0.2259680593408337,0.14575788349847743,0.25794465577245906,0.03087897296926201,111209.69814354485
50,17145.528547982132,98,1508636.0847496793,5,0,EUA,2.0,1,11,3,3,0,0,0,0,7,11554.931391228549,0,33,0.007659185570892818,0.10443658083590929,0,Baixa,Renda Fixa,287,0,5226.300454503984,0.3792746377164048,0.04773045096826327,0.19865660072267335,0.20954257569785487,0.1647957348948037,5226.300454503984
58,10971.790364747741,4,1582045.6956175668,18,1,EUA,13.75,0,4,1,2,0,0,0,0,3,0.0,0,4,0.0,0.0837307318730927,0,Baixa,Multimercado,926,0,26476.893103101364,0.02039598656524029,0.05172740200464535,0.1681823846975529,0.24211957583822025,0.5175746508943412,26476.893103101364
42,13110.210053974126,84,1002989.0385271802,6,1,Brasil,5.0,0,7,1,1,0,0,0,0,5,0.0,0,7,0.0,0.08463603324243218,0,Baixa,Multimercado,22,0,33863.370148892594,0.31554663378434833,0.24899359578442956,0.02196170552020338,0.13015165816756963,0.283346406743449,33863.370148892594
65,8267.575691251563,92,200780.6526693546,6,1,Brasil,13.75,0,3,2,3,0,0,0,0,1,0.0,0,6,0.0,0.08370546626164886,0,Baixa,Caixa,213,0,137698.38722937182,0.29780974731760124,0.08043711873188866,0.03564786697434535,0.08752181933746726,0.49858344763869755,137698.38722937182
30,8012.273494391493,92,768914.3106113172,16,2,Alemanha,2.0,0,3,2,1,0,0,1,0,1,0.0,0,6,0.0,0.08719565160296694,0,Baixa,Renda Variável,82,1,23586.347127239886,0.34145148991800234,0.18821610558795562,0.0536631675814615,0.1497886177771235,0.266880619135457,23586.347127239886
26,14752.82122581153,6,1864882.900348985,16,0,EUA,13.75,0,3,1,1,0,0,0,0,2,0.0,0,3,0.0,0.08350103215324929,0,Baixa,Multimercado,1109,0,20023.253788941307,0.12561595470070408,0.05254678714004546,0.0568261825197359,0.14224372657328618,0.6227673490662284,20023.253788941307
30,10225.572679170456,14,466928.9874742322,3,1,Brasil,13.75,0,6,1,1,1,0,0,0,3,0.0,0,6,0.0,0.17448425906093604,0,Baixa,Caixa,791,0,70472.47178339686,0.21960280542807142,0.20751122231644492,0.037315839440800434,0.016627482685747784,0.5189426501289355,70472.47178339686
48,8584.70764998249,119,646311.3553263257,3,1,EUA,5.0,0,5,1,1,1,0,0,0,3,0.0,0,5,0.0,0.1362621822281278,0,Baixa,Multimercado,464,0,94470.9192600065,0.2791247250544132,0.01627429856830358,0.19289305679652813,0.135708709312817,0.37599921026793803,94470.9192600065
58,9427.266631891878,35,1496186.079171511,4,1,EUA,13.75,0,4,1,1,0,0,0,0,3,0.0,0,4,0.0,0.08389293505055483,0,Baixa,ETF,151,0,37505.17237332473,0.11659622157567569,0.14778415021606653,0.11629573341906979,0.03485083785649631,0.5844730569326917,37505.17237332473
28,14795.812286869685,47,1469825.7698830168,6,1,Brasil,5.0,1,9,5,5,1,0,0,1,6,62862.37402813491,1,45,0.04276855974880503,0.6885730666731474,1,Média,Caixa,596,1,6485.059389063052,0.0033698597932708464,0.08626278577648192,0.04051063600908292,0.01581402412431343,0.8540426942968509,6485.059389063052
21,9483.848555185556,58,1825282.5531696156,3,0,Brasil,13.75,0,6,2,1,1,1,0,0,3,0.0,0,12,0.0,0.32576289582899304,0,Baixa,Renda Fixa,1059,0,137492.35799385,0.341733809582801,0.05636260051535887,0.1587828142993118,0.22498419980267256,0.2181365757998558,137492.35799385
51,11529.380273591343,65,782356.194533547,9,2,Brasil,5.0,1,11,4,4,0,1,0,1,7,44610.68449284128,1,44,0.05702086566665861,0.8550607817250117,1,Alta,Renda Variável,298,1,81131.24609747798,0.3868329715364754,0.008070313867894386,0.12325815755147954,0.09026928191901801,0.39156927512513273,81131.24609747798
55,12060.111001148389,19,1034051.4605098395,3,2,Brasil,13.75,0,1,3,4,0,0,0,0,1,0.0,0,3,0.0,0.08521297893283496,0,Baixa,Renda Fixa,964,1,65638.64981601312,0.3914829351618876,0.07098678131785213,0.15695835134892114,0.16644238624827687,0.21412954592306221,65638.64981601312
63,4330.6044559588045,57,940110.9978287504,6,0,Brasil,13.75,0,2,3,2,0,1,1,0,1,0.0,0,6,0.0,0.09134616398466154,0,Baixa,ETF,152,0,8383.141041918814,0.09474337228272055,0.1613275563941033,0.06882716412680545,0.16199156646338989,0.5131103407329808,8383.141041918814
21,6115.494378505928,65,1856226.8203346818,9,0,EUA,13.75,0,4,3,2,1,0,0,0,3,0.0,0,12,0.0,0.09840558200207226,0,Baixa,ETF,1191,0,10308.706037795479,0.16330454001297362,0.10491645393768888,0.11348219628959688,0.2854466212851174,0.3328501884746232,10308.706037795479
