Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label,score_interesse,relacao_valor,propensao_esg,ESG_Label_Predito,faixa_propensao,categoria_produto,vence_em_dias,produtos_esg,valor_em_caixa,Renda Fixa,Multimercado,ETF,Renda Variável,Caixa,ValorEmCaixa
67,13354.79347535674,49,1876255.7608127983,17,2,Brasil,13.75,0,4,3,4,0,0,0,0,3,0.0,0,12,0.0,0.10710537842332672,0,0.10710537842332672,Renda Variável,394,0,83796.50231535021,0.24230327600304258,0.035166510376537695,0.19179262248425225,0.12771722688398376,0.4030203642521837,83796.50231535021
27,16818.697759974817,27,18520.698093846222,17,0,Brasil,13.75,0,5,1,1,0,1,0,0,2,0.0,0,5,0.0,0.12558663641667742,0,0.12558663641667742,ETF,719,0,59242.22259731493,0.36287128277352176,0.023112526901329266,0.17521022799301733,0.04133685604232081,0.3974691062898108,59242.22259731493
22,9503.60515069716,6,1772023.1410809883,13,1,Alemanha,13.75,1,9,4,4,1,1,1,0,6,73866.4895404858,1,36,0.04168480994588765,0.8273988642393174,1,0.8273988642393174,Caixa,541,1,1429.3551916312358,0.3290979573047009,0.22639456668262573,0.1585222914538462,0.13274936123743186,0.1532358233213953,1429.3551916312358
40,5514.423375511324,74,142316.6823977854,1,1,Brasil,13.75,0,2,2,1,0,0,0,0,0,0.0,0,4,0.0,0.10620350992683104,0,0.10620350992683104,ETF,581,0,134418.2760775036,0.21898737783092767,0.2203506357339825,0.0415844315689661,0.01822757658241052,0.5008499782837132,134418.2760775036
27,13734.996883545384,66,1906562.7064580915,2,1,Brasil,13.75,0,5,2,3,0,0,0,1,2,0.0,0,10,0.0,0.11583506667743809,0,0.11583506667743809,Renda Variável,278,1,126999.9658684665,0.2400731629382046,0.1746007036013018,0.18442646256504328,0.2599600653898923,0.14093960550555806,126999.9658684665
61,14459.365589211893,24,570833.1014083725,18,0,EUA,13.75,1,9,3,4,1,1,1,0,5,92370.69026735761,1,27,0.16181704989148146,0.5229178368443502,1,0.5229178368443502,ETF,327,1,141310.84227916415,0.1676977950041013,0.2662432276860668,0.045791292844202386,0.2055772486958929,0.31469043576973665,141310.84227916415
19,19114.620506152994,38,770249.3125184292,4,1,Brasil,5.0,1,9,5,5,1,1,0,1,6,66550.44403242694,0,45,0.08640106073418131,0.739171875382961,1,0.739171875382961,Renda Variável,509,0,97834.01634744761,0.15843735647194604,0.2602647970255015,0.1874486756188034,0.10982377786313326,0.2840253930206158,97834.01634744761
30,14627.788449297115,28,192360.02829969843,13,2,Brasil,13.75,1,14,3,2,1,1,0,1,9,41290.316008523245,1,42,0.21465011064607611,0.8246052554726596,1,0.8246052554726596,ETF,463,1,80267.14274386341,0.10536180265062699,0.0851139882397565,0.1594493032761847,0.11730879864033289,0.5327661071930989,80267.14274386341
57,15312.264305489518,28,233422.7890745301,1,0,EUA,5.0,0,5,3,4,0,1,0,0,2,0.0,0,15,0.0,0.11012403872606831,0,0.11012403872606831,Renda Fixa,521,0,23727.504105068325,0.05410543610603598,0.11345814455879721,0.14994871349490446,0.2747755354981356,0.4077121703421267,23727.504105068325
19,10951.419424528376,117,1456213.724806346,4,1,Brasil,13.75,1,13,4,5,1,1,0,0,8,95221.46859990338,1,52,0.06538971689945407,0.747162230391705,1,0.747162230391705,ETF,9,1,69810.92751297224,0.028886187931064677,0.2988587536124997,0.19975077676389644,0.2783727022537457,0.19413157943879344,69810.92751297224
37,21766.017368677873,109,1889221.1491391002,2,1,Brasil,13.75,1,10,5,4,1,1,0,1,6,79151.3309181055,1,50,0.04189625394460571,0.8234016460811877,1,0.8234016460811877,Renda Fixa,906,0,63206.465106992226,0.24342624464253348,0.19259372607976144,0.10104653396668802,0.20705712950532426,0.25587636580569273,63206.465106992226
18,10407.43195764612,114,1225389.504959076,4,1,Brasil,13.75,1,14,4,4,1,0,0,1,10,8111.312900057668,1,56,0.006619369798632934,0.8184080063077138,1,0.8184080063077138,Renda Variável,1168,1,38484.656656067054,0.246590579531797,0.09618477601905687,0.07974855071868817,0.14530800509575856,0.43216808863469935,38484.656656067054
54,9552.31151435292,103,1434541.530898354,16,1,Brasil,13.75,1,10,3,4,1,1,0,1,5,74215.76614109924,1,30,0.05173479666345137,0.7430550620905837,1,0.7430550620905837,Renda Fixa,133,1,124306.02928516215,0.10529619774840554,0.2869108295146511,0.17009322025402965,0.1731397561790043,0.26455999630390936,124306.02928516215
26,19238.059674074426,66,1526319.7917483354,4,1,EUA,13.75,0,3,2,1,0,1,1,0,3,0.0,0,6,0.0,0.14309783462870332,0,0.14309783462870332,Renda Variável,63,1,100128.63286105392,0.12714618117004003,0.12275905621453959,0.14492557984400228,0.11878709007691118,0.48638209269450683,100128.63286105392
34,6103.0508844183605,61,533000.406360354,9,0,Brasil,5.0,0,2,3,4,1,1,0,0,1,0.0,1,6,0.0,0.5852212279527329,1,0.5852212279527329,Multimercado,136,1,109707.76505497572,0.18367736762847997,0.05883902678788075,0.13169349020117357,0.04247251248951069,0.583317602892955,109707.76505497572
26,4610.36646188834,46,100006.9655312277,17,2,Alemanha,13.75,1,14,5,4,1,1,1,1,8,38488.91657564071,1,70,0.38485850973163194,0.8301362666782849,1,0.8301362666782849,Multimercado,849,0,105144.51752935823,0.10442700010403541,0.09341266590304202,0.06840586477349234,0.1529433584575193,0.5808111107619109,105144.51752935823
28,12478.22769839394,69,13726.760399145483,2,2,Brasil,5.0,0,1,3,3,0,0,0,0,0,0.0,0,3,0.0,0.10625036107301174,0,0.10625036107301174,Renda Variável,915,0,16344.537843611342,0.2408294397415217,0.14903673706548923,0.1409523342004283,0.25703594710606137,0.21214554188649937,16344.537843611342
32,11993.053906897218,114,707792.0730784971,3,0,Brasil,5.0,0,4,1,1,0,0,0,0,3,0.0,0,4,0.0,0.10623119228061002,0,0.10623119228061002,ETF,936,0,112853.93440236867,0.247116013390071,0.1749517256637337,0.06258627565075636,0.07095339721477543,0.4443925880806635,112853.93440236867
41,11088.448073797352,75,490513.81411644,15,1,Alemanha,13.75,1,11,4,3,1,1,0,1,8,28167.952477189534,1,44,0.05742528393954465,0.788089763103374,1,0.788089763103374,Renda Fixa,983,1,127203.80185695578,0.10690434735476538,0.04535945981044471,0.10633576238158482,0.1414104219524252,0.5999900085007799,127203.80185695578
55,15975.719028486606,74,134012.27284787945,7,1,Alemanha,2.0,0,2,2,3,1,0,0,0,2,0.0,1,4,0.0,0.5318645113568591,1,0.5318645113568591,Caixa,800,0,70617.6267070227,0.2661040978077353,0.18049432715113992,0.07126235277065072,0.09056057181774253,0.39157865045273144,70617.6267070227
52,8367.175270845719,43,367261.30206239683,4,2,Brasil,5.0,0,3,1,1,0,0,0,0,2,0.0,0,3,0.0,0.10652898680955221,0,0.10652898680955221,ETF,627,0,124156.38926803376,0.13481480439698187,0.13814516050366865,0.04922364435425164,0.1267882897711391,0.5510281009739587,124156.38926803376
47,12256.668502498696,59,257752.80755321612,12,2,Brasil,2.0,0,0,2,2,0,0,0,0,0,0.0,0,0,0.0,0.10637305024908202,0,0.10637305024908202,Renda Fixa,749,0,60302.256100369035,0.12176986207458738,0.2184362484736775,0.030443729456029158,6.026322766465863e-05,0.6292898967680414,60302.256100369035
48,10559.576189447253,2,1830607.9774285671,1,2,EUA,5.0,0,4,2,1,0,0,0,0,1,0.0,0,8,0.0,0.10809836219467293,0,0.10809836219467293,Renda Variável,39,1,111424.74359617812,0.2519235068825201,0.012416324046328375,0.027265272818878472,0.26222625690814877,0.4461686393441243,111424.74359617812
66,8435.125999572996,15,289131.75478374615,17,0,Brasil,5.0,0,6,3,2,0,0,0,0,5,0.0,0,18,0.0,0.10624941096035222,0,0.10624941096035222,Renda Variável,268,0,102282.49013621372,0.11324406101402565,0.295565239023289,0.1795208081809978,0.2642651387832767,0.14740475299841083,102282.49013621372
22,11752.639664157266,103,1079920.4433354817,4,2,Brasil,13.75,1,12,3,2,1,0,1,1,7,77077.42099548374,1,36,0.07137317392033612,0.819526150690387,1,0.819526150690387,Renda Variável,874,1,133401.68086291463,0.1036277531771245,0.039422118966736794,0.1356115902005194,0.19273985283775738,0.5285986848178619,133401.68086291463
61,15410.383213180412,105,1190280.8506732075,4,2,EUA,13.75,0,2,1,1,0,0,1,0,0,0.0,0,2,0.0,0.12737704065937758,0,0.12737704065937758,ETF,922,1,79072.761055839,0.3538756461803366,0.24862963202037963,0.02516452319114131,0.146476380949508,0.22585381765863444,79072.761055839
67,20482.272481722008,37,1091544.0208401813,9,1,Brasil,2.0,0,4,3,3,0,0,0,0,3,0.0,0,12,0.0,0.10992135872781078,0,0.10992135872781078,ETF,1138,0,27579.819756291305,0.13473465257543668,0.22912384411640513,0.18033871136689983,0.25792407126611877,0.19787872067513956,27579.819756291305
31,14317.675931595877,71,207122.30408981608,10,1,Brasil,5.0,1,10,5,4,1,0,0,0,5,50264.12647442586,1,50,0.2426773109636641,0.7383151205932325,1,0.7383151205932325,Renda Fixa,121,1,43620.67468693174,0.20187043898850987,0.25020068931965855,0.13402755115513595,0.25013852239448753,0.16376279814220807,43620.67468693174
28,2000.0,20,644408.7398835969,19,1,Brasil,13.75,0,0,2,1,0,0,0,0,1,0.0,0,0,0.0,0.10628284865338962,0,0.10628284865338962,Multimercado,37,0,70763.91450795677,0.3571551242383615,0.07297947257255603,0.131693725704583,0.058048126038240694,0.38012355144625876,70763.91450795677
26,11847.439658233405,98,112027.96160167501,19,1,Alemanha,13.75,0,7,1,1,0,0,0,0,4,0.0,0,7,0.0,0.10612244488818197,0,0.10612244488818197,Renda Variável,765,0,70287.99222394562,0.028312433128855077,0.24652235177584614,0.15131863683919414,0.25322139487326184,0.32062518338284285,70287.99222394562
51,12199.21116361133,35,797383.1290516689,15,0,Brasil,13.75,1,8,4,5,0,0,0,0,5,66464.7685144385,1,32,0.08335351318502568,0.5983665169169228,1,0.5983665169169228,ETF,1119,1,98090.75608884604,0.3300346180770228,0.06706807573743422,0.13595119719975132,0.22940114327068659,0.23754496571510508,98090.75608884604
29,15744.8360383198,34,385311.8732304681,17,0,EUA,13.75,0,7,1,1,1,0,0,0,4,0.0,0,7,0.0,0.11851349149453856,0,0.11851349149453856,Caixa,496,0,4674.771935349302,0.017641037742305122,0.13345094703888732,0.09575562758029593,0.001875149029029277,0.7512772386094824,4674.771935349302
52,12739.241209958956,117,1127648.7412359158,7,0,Brasil,13.75,1,14,3,2,1,1,0,0,10,75161.86675259972,1,42,0.06665355739825873,0.7025768524919425,1,0.7025768524919425,Multimercado,385,1,73012.95059674163,0.2351006197468487,0.2647129284852244,0.03623275844447591,0.2826663997449156,0.18128729357853546,73012.95059674163
52,17012.355669208308,86,1388688.70375971,3,1,Brasil,13.75,1,12,5,4,0,1,0,1,7,14420.340834979746,1,60,0.01038413462412691,0.8193286397069454,1,0.8193286397069454,Renda Fixa,352,1,87228.09180236478,0.17092860620898814,0.2844196204276844,0.05175850877194102,0.04879281743828656,0.4441004471530998,87228.09180236478
18,13566.682462461087,31,1068918.5218073658,5,0,Brasil,5.0,1,14,3,3,1,1,0,1,10,47239.67582915287,1,42,0.0441938563805799,0.8212984650444168,1,0.8212984650444168,Renda Variável,1149,1,96479.43155904424,0.375741526967211,0.12680634829889564,0.05103782547113414,0.15517589274197538,0.2912384065207838,96479.43155904424
57,18235.192277991555,87,874131.0262566776,16,1,Brasil,13.75,0,6,1,2,0,0,0,0,4,0.0,0,6,0.0,0.1064209201381076,0,0.1064209201381076,Multimercado,496,0,109938.30137453438,0.39300296800711226,0.17437039782666075,0.14822268016604634,0.2671005149404227,0.017303439059757952,109938.30137453438
39,10245.016319806826,19,780793.5075048179,7,0,Brasil,13.75,0,0,2,1,0,0,0,0,0,0.0,0,0,0.0,0.10631903757187773,0,0.10631903757187773,Caixa,1085,0,102891.28985377627,0.3472422667125048,0.10740699163046061,0.04230094139063863,0.2816715412735232,0.22137825899287278,102891.28985377627
46,12577.373869186775,68,1684966.6185130375,16,2,Brasil,5.0,0,7,3,3,1,0,0,0,3,0.0,0,21,0.0,0.12913778047012336,0,0.12913778047012336,ETF,783,0,112736.12929907018,0.25197782559833753,0.09277298594662187,0.05906791274799983,0.06913150492303563,0.5270497707840052,112736.12929907018
25,15306.566141559586,24,446542.44947988744,9,2,EUA,5.0,1,10,3,4,1,0,1,0,5,11206.395814879865,0,30,0.025095868784846227,0.15871695406313227,0,0.15871695406313227,Multimercado,1077,0,128221.88746691316,0.10581610750452551,0.16818126498011712,0.12546081569868892,0.2277097818344585,0.3728320299822099,128221.88746691316
28,9711.223718826226,84,1471094.495662449,1,2,EUA,13.75,1,13,4,4,0,1,1,1,7,19238.93526904232,1,52,0.013077964908307217,0.8293493609542145,1,0.8293493609542145,ETF,133,1,13661.485105276026,0.34436818502192984,0.017676060981110884,0.01419653324662642,0.10715518838314671,0.5166040323671861,13661.485105276026
58,8839.948791675695,39,1517389.8262328368,3,1,Brasil,13.75,1,9,3,3,1,0,1,0,6,56645.25493559026,0,27,0.03733069553097344,0.17760543822716027,0,0.17760543822716027,ETF,665,1,66793.2659893904,0.01843938847401567,0.18288208850323698,0.13713109006351745,0.133745049364753,0.527802383594477,66793.2659893904
54,9482.59160125326,92,844208.0144687616,8,0,EUA,13.75,0,4,2,1,1,0,0,0,3,0.0,0,8,0.0,0.1176745855566338,0,0.1176745855566338,ETF,42,0,29768.12736591867,0.07404949826629195,0.23374612054680746,0.11725550478674647,0.20970052477143789,0.3652483516287163,29768.12736591867
31,9003.13753164431,54,601628.1924590223,18,1,Brasil,5.0,0,3,2,2,0,0,0,1,1,0.0,0,6,0.0,0.1677070411333411,0,0.1677070411333411,ETF,343,0,2061.060860990785,0.1194138019643471,0.0499688975292898,0.0834074017855169,0.24641585252912945,0.5007940461917167,2061.060860990785
47,14090.24768350131,39,946377.5572314907,18,0,Brasil,13.75,0,2,1,1,0,1,1,1,0,0.0,1,2,0.0,0.5873413132493773,1,0.5873413132493773,Caixa,935,0,54437.53134424694,0.2769073808329209,0.050966057447375146,0.009169112097569033,0.16667458038872562,0.49628286923340936,54437.53134424694
52,4660.7678814617775,17,195495.71252647002,19,2,Brasil,13.75,0,1,2,3,0,0,0,0,0,0.0,0,2,0.0,0.10666864122464137,0,0.10666864122464137,ETF,45,0,149511.25246287626,0.20472607480374055,0.13630281790338117,0.046186733328952116,0.2079165046506808,0.40486786931324537,149511.25246287626
38,5776.119894728372,19,101400.76413588905,7,1,Brasil,5.0,1,10,4,3,1,1,0,1,6,58255.74375210225,1,40,0.5745042430823335,0.8242743480918674,1,0.8242743480918674,Renda Variável,830,1,40732.5388151106,0.373255663963721,0.16682072570762876,0.0563773997559663,0.04321783802782465,0.3603283725448593,40732.5388151106
54,19450.98596942905,118,232090.36690926465,6,1,Brasil,2.0,0,7,2,2,0,0,0,0,4,0.0,0,14,0.0,0.106208659374185,0,0.106208659374185,Caixa,322,0,70217.47063758118,0.134543239480882,0.10960242261061946,0.004373340361274347,0.14798492263183305,0.6034960749153911,70217.47063758118
22,9099.61311610329,48,382418.61260983004,11,1,Brasil,13.75,0,0,3,3,0,0,0,0,1,0.0,0,0,0.0,0.10633053241714212,0,0.10633053241714212,Caixa,1107,0,135377.0885011104,0.2780393822418659,0.08029985964002175,0.03199125577493383,0.2465075603116793,0.3631619420314992,135377.0885011104
36,12800.059404686992,35,1013311.8724727056,5,2,Brasil,13.75,1,13,5,5,1,1,1,1,9,91333.46196348022,1,65,0.09013352582860865,0.8300559957953572,1,0.8300559957953572,Renda Fixa,1061,1,27815.132408650916,0.015492154569065164,0.17859862890351522,0.001934701107756487,0.2556866368291042,0.5482878785905589,27815.132408650916
31,6043.414328403487,32,1699781.905960633,12,1,Brasil,13.75,0,2,1,1,0,0,0,0,0,0.0,0,2,0.0,0.10613993974157233,0,0.10613993974157233,ETF,605,0,23281.897767717517,0.2723959026549506,0.05144401072454504,0.009520382234698734,0.2123897027506126,0.454250001635193,23281.897767717517
43,12376.497071157104,47,478928.2406793771,1,1,Alemanha,13.75,1,11,4,5,0,0,1,1,7,99759.29020291597,1,44,0.20829651173815175,0.8219686530763535,1,0.8219686530763535,Multimercado,1102,1,50787.88543948406,0.1676909239448004,0.2693374820048726,0.023960206939147157,0.04718186875312341,0.49182951835805644,50787.88543948406
21,9123.973329274384,110,1870972.4013860885,19,1,EUA,13.75,0,4,2,3,0,0,0,0,1,0.0,0,8,0.0,0.10617611908603312,0,0.10617611908603312,Caixa,865,0,97721.2852444021,0.3406981865417187,0.21251130413944608,0.06771376809008985,0.1661995097651462,0.21287723146359916,97721.2852444021
42,5747.642007358343,47,1910266.7387806568,11,1,Brasil,13.75,1,13,5,5,0,1,0,0,8,23963.272725558047,1,65,0.012544457637573907,0.755250894292448,1,0.755250894292448,Renda Fixa,557,1,90860.76761384787,0.2466265125240088,0.07700456450842261,0.0688668915439553,0.014764616560405263,0.592737414863208,90860.76761384787
62,17347.681750258853,64,1918220.1636419585,15,0,Alemanha,13.75,0,7,2,1,0,1,0,0,4,0.0,0,14,0.0,0.11236795686254626,0,0.11236795686254626,Multimercado,206,0,44070.84746765313,0.27638409197829533,0.21958436689007574,0.16365805714475457,0.27151952938241375,0.06885395460446064,44070.84746765313
59,16730.262908243487,46,1676749.8420058843,16,2,Brasil,13.75,0,3,2,2,0,0,0,0,3,0.0,0,6,0.0,0.10679100970503307,0,0.10679100970503307,Multimercado,488,0,135794.26961084004,0.3355419462250555,0.16964762013747914,0.10954235765411856,0.054781367620802435,0.33048670836254435,135794.26961084004
42,11570.580837143934,103,734011.831187464,3,1,EUA,5.0,0,5,2,1,0,0,0,0,4,0.0,0,10,0.0,0.10609784226273293,0,0.10609784226273293,Caixa,382,0,14887.62313380626,0.013311760132011763,0.28801636806594566,0.011419844507314814,0.10086157465745707,0.5863904526372707,14887.62313380626
35,15997.676130711645,35,154640.98289521987,11,0,Brasil,13.75,1,9,3,4,1,1,1,0,6,74597.17091742258,1,27,0.4823862803671308,0.6809750316475952,1,0.6809750316475952,Multimercado,1197,1,131760.38221170162,0.3948800402468057,0.04614364282429576,0.00907403926214534,0.2101142339168425,0.3397880437499107,131760.38221170162
57,19613.17075090864,94,1141949.2762153249,11,2,Brasil,13.75,0,7,1,1,1,0,0,0,3,0.0,0,7,0.0,0.15626233795746008,0,0.15626233795746008,ETF,553,0,26823.709198174358,0.08482750791072223,0.21153397502400217,0.0691777846260843,0.2321221780529144,0.40233855438627686,26823.709198174358
25,15016.303732632357,17,1121776.0734350951,10,1,Brasil,2.0,0,5,1,1,0,0,1,1,3,0.0,0,5,0.0,0.1274893491168001,0,0.1274893491168001,ETF,983,0,79503.47808941077,0.07513487162269344,0.13609198556509094,0.13263562825200523,0.13548398997630934,0.520653524583901,79503.47808941077
56,13918.718958039852,42,1701451.776548095,2,2,Brasil,13.75,1,9,5,5,1,0,0,0,6,60108.07029050421,0,45,0.03532749842899042,0.17382182113036362,0,0.17382182113036362,Multimercado,182,0,91993.75134556668,0.320108618455453,0.042298579042232054,0.1107229023713937,0.134619006353675,0.3922508937772462,91993.75134556668
57,12795.798785933239,111,1992022.1913827492,5,2,Brasil,2.0,0,5,3,2,1,0,0,0,3,0.0,0,15,0.0,0.10964088415581615,0,0.10964088415581615,ETF,927,0,140397.77731682092,0.16931537312576617,0.05140496697893545,0.035368623283174805,0.12405971263317116,0.6198513239789524,140397.77731682092
31,14597.989459436958,29,1021233.0400546937,8,2,Brasil,13.75,1,9,5,5,1,1,1,1,7,35378.31218227079,1,45,0.03464270754270593,0.8286366179584391,1,0.8286366179584391,ETF,195,1,43929.68090571631,0.07978533260231391,0.07441593163349818,0.10204543052025035,0.15718851123866662,0.586564794005271,43929.68090571631
49,10544.322426041454,70,696956.0217691706,13,0,Brasil,13.75,0,6,2,3,1,0,0,0,4,0.0,1,12,0.0,0.5385857099772448,1,0.5385857099772448,Caixa,43,1,137661.8836440136,0.0730634065415869,0.17916088173239447,0.165942976072158,0.2936197609011898,0.2882129747526708,137661.8836440136
68,10893.456523354213,17,379944.40599697136,15,0,Brasil,13.75,0,0,3,4,0,0,0,0,0,0.0,0,0,0.0,0.10622766459204498,0,0.10622766459204498,Renda Fixa,1165,0,145223.1952600734,0.05984955151356295,0.18369886700294458,0.040657021915958394,0.2309069666593114,0.4848875929082227,145223.1952600734
55,13803.56550085006,81,19551.651386567763,2,2,EUA,13.75,0,7,1,1,0,0,0,0,5,0.0,0,7,0.0,0.10603834530304472,0,0.10603834530304472,Multimercado,8,0,143962.26366923872,0.17615438918726586,0.1435054222579562,0.12435861186215587,0.04400016351488991,0.5119814131777323,143962.26366923872
50,10104.540519361884,14,1023136.2480528696,12,2,Brasil,13.75,0,2,3,2,1,0,0,1,2,0.0,1,6,0.0,0.30086834658115424,0,0.30086834658115424,ETF,13,0,77595.5047725887,0.023266071128016288,0.16674623605401953,0.18437231554029554,0.07479198468237337,0.5508233925952952,77595.5047725887
40,10536.80130882599,24,1115482.1467381655,8,1,EUA,13.75,0,7,2,1,0,0,0,0,4,0.0,0,14,0.0,0.10672473058641839,0,0.10672473058641839,Renda Variável,334,0,24748.713897009966,0.00400525026157208,0.2912716488232574,0.11407114848752214,0.28723667885909576,0.3034152735685527,24748.713897009966
32,12000.746658539894,57,1651627.5748366208,19,1,Brasil,13.75,0,2,3,3,0,1,0,0,1,0.0,0,6,0.0,0.11136567684574074,0,0.11136567684574074,Renda Fixa,488,0,79404.6750469007,0.32466610582479505,0.18185984990509185,0.17850592246328179,0.1426044626913836,0.1723636591154477,79404.6750469007
50,16602.430202372278,50,1014108.1661066732,1,0,Brasil,13.75,0,0,1,2,0,0,0,0,0,0.0,0,0,0.0,0.10603096200041294,0,0.10603096200041294,Renda Variável,553,1,122223.00491897464,0.22333180486259227,0.10549789009190083,0.04168342675636397,0.22043393280461723,0.40905294548452575,122223.00491897464
42,7469.34498576141,57,1833772.0138454526,8,2,Brasil,13.75,0,3,1,2,1,0,0,0,3,0.0,0,3,0.0,0.12444102295344843,0,0.12444102295344843,Multimercado,837,0,54808.55145964843,0.102952629422975,0.2505864200023398,0.08377368592334644,0.03584915186728525,0.5268381127840535,54808.55145964843
34,15036.714010821044,101,1259886.1183771566,10,0,Alemanha,13.75,0,2,3,3,0,1,0,1,1,0.0,0,6,0.0,0.1668344310873123,0,0.1668344310873123,Caixa,487,0,115848.65036143255,0.03392831394635958,0.07792809588048724,0.11442995765041289,0.20966090122950948,0.5640527312932309,115848.65036143255
50,15167.185651213882,61,1682269.1140599556,13,0,Brasil,13.75,0,7,1,1,0,0,0,0,5,0.0,0,7,0.0,0.10645022879858916,0,0.10645022879858916,Caixa,513,0,87765.0220925728,0.2761181815163211,0.2896207053577264,0.02089900549173529,0.023790221678068945,0.3895718859561482,87765.0220925728
64,15143.248037187237,104,305120.45226741675,5,1,Brasil,2.0,0,0,3,4,0,1,0,0,1,0.0,0,0,0.0,0.1133159260117886,0,0.1133159260117886,Renda Fixa,787,0,81113.38326971642,0.3218801807864569,0.13027388841310553,0.114508853016905,0.23068387853613703,0.20265319924739555,81113.38326971642
19,8773.014479162044,39,1712118.8993016062,9,0,Brasil,13.75,1,10,5,5,1,1,0,0,7,33801.04211108149,1,50,0.019742216724932253,0.7866368033667624,1,0.7866368033667624,Multimercado,999,1,59163.34938272272,0.189286271600251,0.10893719929405017,0.09861271449688394,0.13762358557535992,0.46554022903345493,59163.34938272272
31,5229.273537956252,55,1353536.2703432583,10,2,Brasil,2.0,0,2,2,1,0,0,0,0,1,0.0,0,4,0.0,0.10632101347081387,0,0.10632101347081387,ETF,606,0,102888.38148046777,0.3253902766980923,0.13321823935173713,0.11133840327150851,0.22182879875520645,0.20822428192345555,102888.38148046777
57,14238.801889645689,96,348763.7345522778,14,0,Brasil,13.75,0,5,2,3,1,0,0,0,2,0.0,0,10,0.0,0.11131683452860364,0,0.11131683452860364,Multimercado,823,0,56125.06422507341,0.3594499953762684,0.23632465029426314,0.15360006832189171,0.1324881338202391,0.11813715218733778,56125.06422507341
57,12750.155137655847,36,387629.4807105616,11,0,Brasil,13.75,0,0,3,4,1,1,0,0,1,0.0,0,0,0.0,0.11490726095939074,0,0.11490726095939074,Caixa,375,0,68266.76185657634,0.17523498724358832,0.008004723354548072,0.049410944267275214,0.04486821095521154,0.7224811341793769,68266.76185657634
68,16017.506539052529,114,1853736.2318980005,14,1,EUA,13.75,1,9,5,4,0,1,0,1,6,52708.86354480909,1,45,0.028433837675494955,0.732908986752177,1,0.732908986752177,Renda Variável,880,0,17913.112785289624,0.3732694905948015,0.28425955963268845,0.09332998482236712,0.027664616584817746,0.22147634836532515,17913.112785289624
56,9197.852687961846,37,74108.56729624202,3,1,EUA,5.0,0,4,2,2,0,0,0,1,2,0.0,0,8,0.0,0.3013425785665423,0,0.3013425785665423,ETF,519,1,115082.978260439,0.062484548426060195,0.1037591998316246,0.09754024950976803,0.1298138852863783,0.6064021169461689,115082.978260439
68,15040.473505025444,112,930444.5371584551,16,0,Alemanha,5.0,0,2,1,1,0,0,0,1,0,0.0,0,2,0.0,0.129945548933723,0,0.129945548933723,Renda Variável,308,0,91430.2608082035,0.2604600695513008,0.2489997641950784,0.14708116635973567,0.01462274992989162,0.3288362499639935,91430.2608082035
23,16217.648448877646,14,633815.8269688621,17,1,Brasil,5.0,1,9,4,3,1,1,0,1,7,40798.79600502114,0,36,0.0643700108123281,0.816114244129122,1,0.816114244129122,Renda Variável,67,1,109499.31129609275,0.1738299320102275,0.21934370763859046,0.1219736277423042,0.20467211542017333,0.28018061718870446,109499.31129609275
23,11618.761115802597,27,1333504.1055968718,5,1,Brasil,13.75,0,3,1,2,1,0,0,0,3,0.0,1,3,0.0,0.513384001287591,1,0.513384001287591,Renda Variável,822,0,144018.6974893802,0.03829275939085428,0.007722227308696294,0.1761239241662584,0.28755472313289165,0.4903063660012994,144018.6974893802
20,13667.718013059266,83,1680862.481262294,7,2,Brasil,5.0,0,4,1,1,1,0,0,1,1,0.0,0,4,0.0,0.15151274921977842,0,0.15151274921977842,ETF,1107,0,39052.64059991052,0.3722571047572807,0.21886748782222354,0.012305105121168891,0.2783972375409962,0.11817306475833067,39052.64059991052
24,13527.86583009638,31,727152.4618975734,17,0,Alemanha,13.75,1,13,3,4,1,0,0,0,9,90787.05846688057,1,39,0.12485267996931959,0.7296522579901792,1,0.7296522579901792,Caixa,375,0,107761.96667726773,0.31529391058198386,0.1222609652254289,0.051794930723959465,0.1738558133015636,0.3367943801670642,107761.96667726773
68,8714.1218838814,110,859535.153772446,11,2,Brasil,13.75,0,3,2,2,0,0,0,0,3,0.0,0,6,0.0,0.10769792597760115,0,0.10769792597760115,Caixa,638,0,50108.73438247403,0.21867654774078932,0.24136483564786562,0.056336473305205685,0.17130671657794533,0.312315426728194,50108.73438247403
25,14124.386409138431,73,1964016.3911578143,12,1,Brasil,13.75,0,5,2,1,1,0,0,0,3,0.0,0,10,0.0,0.10814687072708525,0,0.10814687072708525,Renda Fixa,1147,0,31106.33909206975,0.2973830417081545,0.12971771440200602,0.16717595394603307,0.16979693181049085,0.23592635813331553,31106.33909206975
59,18489.993363604055,102,1569993.8542616135,2,0,Alemanha,13.75,0,6,1,1,0,0,0,0,4,0.0,0,6,0.0,0.10616805111846676,0,0.10616805111846676,Renda Variável,584,0,81151.32032594961,0.1919133889572766,0.1850428271799967,0.018079963906839636,0.270647862818663,0.33431595713722406,81151.32032594961
